,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0064-NT,0.62289095,0.31544346,0.74702144,0.73154944,0.79465526,0.34195948,0.06590128,0.99,0.89600265,0.9887622,0.01,0.28532675,0.22766416,0.99,0.6368891,0.09531438,0.99,0.34180126,0.01,0.4559711,0.09351537,0.21923926,0.01,0.4028628,0.4277946,0.01,0.01,0.56177914,0.99,0.27838317,0.3524323,0.28157625,0.10814816,0.99,0.769477,0.10866307,0.9669186,0.01,0.6575045,0.99,0.7191429,0.34094638,0.30041462,0.99,0.01,0.4506393,0.46748304,0.32219967,0.99,0.99,0.13355221,0.99,0.40214634,0.8430875,0.5107749,0.99,0.06391388,0.99,0.99,0.01,0.99,0.01,0.13549702,0.01,0.64818835,0.23221473,0.99,0.99,0.01,0.01,0.4655754,0.3095848,0.99,0.27354997,0.39998168,0.01,0.99,0.704618,0.99,0.55320185,0.99,0.01,0.01,0.61453277,0.27141201,0.56437504,0.09791249,0.23815417,0.5420039,0.6782732,0.01,0.7118789,0.99,0.8297478,0.99,0.01,0.88165164,0.21475554,0.411536,0.99,0.35488978,0.01,0.25663862,0.44917455,0.01,0.50255495,0.41827047,0.15584362,0.84166086,0.47393128,0.01,0.01,0.018829226,0.99,0.9815591,0.56391495,0.99,0.25657764,0.99,0.01,0.01,0.50926876,0.41603762,0.51380247,0.99,0.66080874,0.58597463,0.99,0.40744328,0.8177745,0.01,0.99,0.01,0.20964146,0.01,0.99,0.25231788,0.8825414,0.3369759,0.101897895,0.638149,0.3704626,0.64311045,0.7584808,0.99,0.01,0.43378377,0.63362986,0.80958635,0.99,0.41624004,0.01,0.6406809,0.29237196,0.64938504,0.13599122,0.01,0.99,0.9327413,0.04833419,0.99,0.01,0.5395998,0.01,0.99,0.01,0.99,0.99,0.44453406,0.01,0.59855807,0.43596405,0.8424275,0.99,0.99,0.652214,0.019049942,0.09087682,0.39435023,0.6485386,0.01,0.01,0.54839563,0.19682711,0.41599417,0.01,0.9129426,0.5053679,0.01,0.99,0.5443101,0.08896161,0.11302546,0.68629706,0.3306239,0.9753109,0.1722517,0.45059738,0.42905453,0.99
SIM-0065-NT,0.7112101,0.01,0.6520524,0.6286398,0.01,0.01,0.54643,0.85388845,0.048411995,0.6357738,0.01,0.01,0.022040486,0.4145691,0.6079085,0.01,0.01,0.01,0.37800753,0.01,0.01,0.53856,0.99,0.8016727,0.5845433,0.5451138,0.01,0.9867208,0.99,0.99,0.26468575,0.01,0.99,0.9236634,0.99,0.01,0.91620815,0.082959175,0.19491744,0.3966626,0.99,0.384157,0.01,0.75954187,0.52037275,0.22985832,0.01,0.67179996,0.35405982,0.99,0.01,0.63067704,0.99,0.5717138,0.78522784,0.1701837,0.94456035,0.23677695,0.01,0.45693907,0.99,0.42531607,0.41974866,0.01,0.99,0.49926054,0.99,0.99,0.92193365,0.01,0.01,0.6588172,0.27992633,0.01,0.99,0.01,0.7352375,0.02652347,0.74920624,0.99,0.99,0.65461713,0.22223969,0.75569123,0.7186654,0.47667733,0.79486024,0.99,0.01,0.15748829,0.1826269,0.01,0.049909055,0.6738703,0.99,0.6301757,0.7535873,0.22402093,0.99,0.39798713,0.35903934,0.01,0.01,0.99,0.31424582,0.99,0.4860622,0.99,0.01,0.99,0.7881768,0.01,0.40139177,0.99,0.99,0.57649934,0.3084032,0.01,0.76266223,0.01,0.015495107,0.21038197,0.7846422,0.99,0.99,0.612479,0.01,0.7608318,0.99,0.99,0.45749825,0.01,0.6073062,0.99,0.39662877,0.50624996,0.20899522,0.99,0.1728931,0.13026777,0.43502003,0.62898195,0.99,0.9736906,0.01,0.010743856,0.07248548,0.99,0.99,0.6510997,0.61110604,0.01,0.36861998,0.01,0.8426507,0.5661605,0.01,0.36825186,0.99,0.01,0.16132878,0.62411463,0.23521131,0.01,0.47375968,0.01,0.6765299,0.72132117,0.99,0.118638106,0.01,0.24130364,0.99,0.7831854,0.6773281,0.56512195,0.64084166,0.49544442,0.01,0.07438487,0.58036536,0.3763944,0.01,0.3719637,0.25346386,0.01,0.72317004,0.99,0.01,0.9244836,0.34710377,0.01,0.12719852,0.99,0.01,0.47229016,0.4337979,0.99,0.99,0.033728793
SIM-0066-NT,0.8276243,0.4255126,0.46761975,0.8477735,0.01,0.46978065,0.80505395,0.41510624,0.42449093,0.01,0.21695048,0.99,0.3255916,0.23036873,0.01,0.5621724,0.99,0.6819785,0.08458252,0.01,0.41356665,0.01,0.01,0.99,0.01,0.01,0.7994114,0.34973896,0.58951163,0.86056685,0.6114502,0.01,0.59345603,0.69898707,0.94449353,0.4364097,0.48884496,0.78318375,0.6727112,0.59403604,0.59746283,0.01,0.15476066,0.29132998,0.18721807,0.692238,0.01,0.30384168,0.7390352,0.99,0.54985976,0.99,0.99,0.054279566,0.99,0.26472163,0.87695116,0.025183082,0.4192931,0.01,0.6935347,0.01,0.09348677,0.01,0.99,0.5548297,0.99,0.99,0.20703301,0.6160453,0.27197927,0.37106365,0.6021254,0.61030257,0.99,0.7292225,0.8639747,0.99,0.9551209,0.61335206,0.99,0.054389328,0.01,0.44076982,0.81129336,0.62324786,0.75893843,0.99,0.19826534,0.46419483,0.01,0.18971427,0.99,0.78498423,0.76895994,0.01,0.3879317,0.01,0.8574535,0.40911946,0.87533456,0.11962567,0.22456123,0.793931,0.6523806,0.99,0.08923864,0.6968354,0.01,0.99,0.28700528,0.01,0.021934152,0.99,0.020159543,0.35789552,0.29240897,0.32584828,0.14241198,0.01,0.01,0.6084455,0.19747186,0.65293896,0.46767014,0.9133256,0.63691986,0.15666607,0.01,0.99,0.01,0.37924036,0.45026648,0.24777482,0.4952079,0.99,0.8653735,0.7262466,0.99,0.01,0.01,0.4977206,0.99,0.91655344,0.01,0.17033832,0.01,0.6691392,0.99,0.99,0.63691074,0.30370992,0.69219655,0.6932006,0.99,0.01,0.98711,0.27967536,0.99,0.2370373,0.99,0.5321447,0.01,0.57617176,0.99,0.11185333,0.01,0.7277715,0.44683442,0.20042628,0.33293343,0.8572465,0.01,0.913732,0.95036244,0.99,0.34155148,0.8729465,0.7268314,0.45748746,0.99,0.01,0.01,0.8971564,0.35942125,0.09111112,0.7337646,0.99,0.7873204,0.4147744,0.99,0.18837546,0.69380736,0.25351924,0.01,0.99,0.7213328,0.99,0.01,0.20955022
SIM-0067-NT,0.4427443,0.27468038,0.01,0.1779964,0.87465644,0.24384783,0.16646993,0.99,0.99,0.16546784,0.01,0.8244928,0.01,0.044373035,0.8438096,0.01,0.6706763,0.01,0.3445577,0.95297384,0.04512763,0.2163811,0.01,0.4760073,0.034637928,0.7996209,0.01,0.3764674,0.99,0.99,0.70379937,0.36477086,0.6048608,0.99,0.42734355,0.01,0.99,0.78979003,0.39534056,0.86988103,0.6014496,0.01,0.58903766,0.75120246,0.01,0.01,0.43058273,0.01,0.7630495,0.5930153,0.12889586,0.99,0.99,0.01,0.99,0.07545027,0.99,0.33983734,0.01,0.5891736,0.99,0.7240303,0.44748434,0.99,0.6269703,0.7817143,0.5657819,0.8709035,0.4679414,0.5206253,0.52948964,0.01,0.7068468,0.01,0.59058446,0.01,0.99,0.94352597,0.4639251,0.01,0.99,0.01,0.19607246,0.99,0.193571,0.55831087,0.7200991,0.01,0.01,0.4468903,0.030931622,0.3837201,0.17892659,0.99,0.01,0.108454555,0.77313536,0.29810256,0.7259283,0.33749333,0.14256707,0.7903564,0.01,0.99,0.99,0.01,0.5450512,0.06905967,0.01,0.99,0.57773554,0.6941435,0.117072284,0.7246187,0.19724393,0.25738215,0.1759068,0.94862294,0.29776248,0.3109951,0.3239597,0.28456062,0.39642972,0.5942127,0.14059305,0.8091729,0.8613808,0.6257005,0.097016096,0.6578458,0.17175213,0.0694779,0.01,0.99,0.99,0.20600095,0.945703,0.99,0.13954526,0.01,0.99,0.7247835,0.27957016,0.46880424,0.4162704,0.99,0.24483761,0.8530272,0.99,0.99,0.99,0.30338222,0.663847,0.01,0.73265815,0.51171666,0.56354696,0.99,0.99,0.6797769,0.3157561,0.99,0.24396172,0.9214178,0.99,0.30810913,0.01,0.99,0.5868771,0.57417786,0.737443,0.43870318,0.99,0.62978154,0.99,0.3289664,0.6371093,0.7757756,0.34884074,0.4571053,0.32835624,0.01,0.44464958,0.6542701,0.01,0.41796988,0.6173769,0.6841524,0.01,0.74856013,0.6307485,0.8500382,0.01,0.01,0.01,0.833593,0.99,0.7270224,0.01,0.030125797
SIM-0068-NT,0.15335605,0.7266538,0.29332033,0.01,0.99,0.99,0.49033856,0.9051892,0.01,0.01,0.01,0.6039297,0.28091562,0.99,0.53815854,0.86079115,0.99,0.54879576,0.01,0.01,0.99,0.01,0.01,0.9138307,0.01,0.4710815,0.5155931,0.99,0.99,0.99,0.5866265,0.01,0.3708623,0.40885988,0.99,0.070188835,0.8609347,0.99,0.3248439,0.19628075,0.99,0.01,0.60801697,0.99,0.08913463,0.56002426,0.99,0.028274536,0.99,0.42978686,0.99,0.46988472,0.6064322,0.99,0.99,0.59434897,0.35835904,0.6737524,0.6207243,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.583758,0.109680355,0.8128925,0.01,0.01,0.4238261,0.730402,0.62015986,0.44172946,0.9179525,0.4063772,0.33794588,0.16579908,0.27155098,0.18611294,0.5075734,0.01,0.13352449,0.01,0.10891992,0.99,0.99,0.858671,0.01,0.01,0.99,0.5407574,0.1967662,0.99,0.17729278,0.8777957,0.01,0.6441791,0.99,0.01,0.790877,0.01,0.8277316,0.99,0.15183526,0.7448653,0.85048044,0.26180613,0.73179555,0.01,0.66068685,0.6084923,0.01,0.99,0.01,0.01,0.1253866,0.032975227,0.06625356,0.01,0.54644614,0.99,0.49525505,0.01,0.15109342,0.5400888,0.01,0.01,0.01,0.41134736,0.99,0.01,0.88747096,0.01,0.01,0.99,0.99,0.82429004,0.8032018,0.3841066,0.6558226,0.7093549,0.78319377,0.99,0.12715924,0.57388467,0.6451385,0.99,0.99,0.99,0.9153421,0.99,0.98527193,0.99,0.01,0.49248284,0.01,0.99,0.4199733,0.051075667,0.01,0.23119818,0.4625358,0.6626001,0.01,0.31334445,0.7593457,0.01,0.62754047,0.541321,0.01,0.48028523,0.99,0.99,0.99,0.01,0.99,0.01,0.42435682,0.9897449,0.83792984,0.99,0.99,0.16269374,0.52256143,0.88124543,0.53658897,0.4869629,0.99,0.99,0.99,0.01,0.2232794,0.3716687,0.99,0.38863117,0.875712,0.6170174,0.01
SIM-0069-NT,0.9346652,0.99,0.666183,0.01,0.60097766,0.7126927,0.14682245,0.99,0.560582,0.2609262,0.17888728,0.7227338,0.4328569,0.07671338,0.42193168,0.403148,0.99,0.99,0.99,0.01,0.17346334,0.99,0.01,0.46743813,0.31444588,0.99,0.34798646,0.8211367,0.99,0.01,0.47565702,0.124625,0.99,0.99,0.68868154,0.022487521,0.99,0.25388837,0.01,0.99,0.6235603,0.25150186,0.99,0.058830082,0.238556,0.01,0.62144303,0.06504008,0.2482847,0.99,0.1936353,0.27181178,0.20817852,0.43103084,0.01,0.29887778,0.99,0.9660779,0.30843747,0.30952272,0.19183862,0.19134153,0.12923768,0.01,0.99,0.01,0.23560417,0.09222466,0.01,0.75401264,0.5184563,0.6373962,0.7702675,0.2849638,0.99,0.01,0.99,0.5881393,0.9691819,0.9123846,0.99,0.9239448,0.01,0.7026613,0.47169736,0.4657225,0.99,0.99,0.015568107,0.99,0.23140395,0.10016458,0.3648802,0.99,0.2822989,0.2213147,0.99,0.189136,0.99,0.67426574,0.91302156,0.66152453,0.99,0.99,0.01,0.8598469,0.5531924,0.61364704,0.017404243,0.5850913,0.01,0.6111054,0.99,0.37253886,0.68822175,0.01,0.01,0.30515563,0.6509432,0.8240471,0.01,0.3072681,0.932832,0.01,0.99,0.38822633,0.785118,0.3179932,0.5034771,0.99,0.29292566,0.6270979,0.5720386,0.08629626,0.2076807,0.45391414,0.01,0.89112085,0.9473444,0.99,0.99,0.99,0.23780227,0.25003418,0.99,0.58337986,0.50127846,0.2520042,0.54376364,0.99,0.01,0.01,0.99,0.08482039,0.99,0.99,0.01,0.01,0.63539577,0.01,0.31180963,0.63632035,0.4017427,0.3742406,0.99,0.44709608,0.671039,0.99,0.01,0.7547646,0.5917673,0.01,0.1836163,0.99,0.51254195,0.92298293,0.7881577,0.6623511,0.23202854,0.37832177,0.01,0.01,0.01,0.49661595,0.01,0.27443504,0.99,0.99,0.01,0.43820712,0.99,0.56529856,0.15099585,0.1708234,0.20517181,0.01,0.7096885,0.99,0.025982514,0.01
SIM-0070-NT,0.99,0.5825027,0.8725853,0.050572395,0.08065504,0.70078313,0.99,0.28036988,0.14488575,0.01,0.01,0.49777865,0.6792892,0.01,0.99,0.28163567,0.99,0.99,0.74257815,0.99,0.01,0.29381102,0.01,0.7977973,0.81037056,0.970324,0.49261874,0.01,0.885565,0.29815722,0.19455546,0.736954,0.99,0.99,0.6923464,0.6992697,0.7876013,0.46758142,0.01,0.01,0.01,0.21757327,0.01,0.01,0.12659955,0.6067285,0.661386,0.32710683,0.8043229,0.45583048,0.5054236,0.80922043,0.7651939,0.84604937,0.99,0.09270301,0.7357555,0.46512875,0.01,0.72080076,0.47522306,0.5505084,0.3134566,0.910251,0.9861568,0.71462494,0.53247166,0.01,0.20269316,0.01,0.01,0.01,0.32135582,0.58868873,0.99,0.06480552,0.9007753,0.5718917,0.99,0.8089154,0.47522315,0.5698044,0.8815187,0.01,0.01,0.08592355,0.26903144,0.75377053,0.01,0.4785734,0.15046448,0.47903696,0.97381485,0.99,0.99,0.6906619,0.70402825,0.01,0.4695678,0.01,0.3151747,0.33905786,0.69328296,0.99,0.99,0.99,0.09507865,0.29889888,0.21058498,0.5037823,0.21941245,0.71304303,0.5982826,0.6195412,0.3811561,0.47197226,0.7233131,0.041977346,0.01,0.8104964,0.99,0.43981525,0.1629212,0.9654616,0.8239651,0.50234973,0.913486,0.022209883,0.01,0.75246084,0.41075343,0.44748738,0.99,0.01,0.29995018,0.99,0.2543407,0.30422786,0.01,0.6728206,0.64327556,0.99,0.020789921,0.44077772,0.7115831,0.41457972,0.01,0.7280183,0.40183994,0.01,0.84355956,0.586238,0.99,0.08433324,0.99,0.99,0.99,0.5645749,0.96598935,0.01,0.27122653,0.01,0.01,0.99,0.18263727,0.01,0.99,0.4487049,0.781813,0.01,0.36771548,0.79367876,0.01,0.78211033,0.99,0.35806635,0.46975434,0.6579559,0.9315965,0.99,0.99,0.34024668,0.21204904,0.7405301,0.11487993,0.01,0.7457482,0.99,0.01,0.27896085,0.6012814,0.39944863,0.99,0.01,0.20964701,0.7071535,0.29640025,0.45161018,0.01,0.99
SIM-0071-NT,0.93278205,0.24471606,0.99,0.83948475,0.7683695,0.4027148,0.45465794,0.23500365,0.01,0.37905276,0.07412607,0.99,0.01,0.17048538,0.99,0.219241,0.99,0.7267564,0.99,0.7692242,0.55642587,0.6260525,0.08177774,0.02744478,0.63078725,0.99,0.01,0.7769669,0.08131719,0.7125889,0.52322537,0.77451444,0.99,0.99,0.99,0.096445814,0.99,0.45326874,0.01,0.01,0.99,0.01,0.01,0.99,0.11927882,0.31753153,0.33684307,0.17326568,0.99,0.99,0.5380568,0.99,0.99,0.44895673,0.99,0.46424657,0.9634563,0.99,0.41001278,0.20157923,0.32790804,0.01,0.01,0.44270137,0.99,0.8012732,0.27729732,0.84496975,0.12857473,0.47313467,0.01,0.41659278,0.01,0.01,0.7810762,0.23284844,0.01,0.5865109,0.7978445,0.99,0.3478779,0.37715304,0.01,0.01,0.064839184,0.17398053,0.36661297,0.99,0.01,0.23232827,0.35899708,0.31921366,0.63380164,0.99,0.08444607,0.01,0.99,0.060915187,0.99,0.99,0.6613738,0.01,0.18857719,0.99,0.7282213,0.8192354,0.01,0.24967101,0.25076783,0.14387006,0.737892,0.5036109,0.01,0.33608103,0.70931256,0.15381435,0.99,0.71245766,0.01,0.01,0.07386744,0.38556558,0.8399559,0.99,0.99,0.38652825,0.8967244,0.63984084,0.01,0.01,0.4256868,0.01,0.01,0.13688973,0.38984996,0.99,0.5589893,0.39216048,0.01,0.8511332,0.36725208,0.45510232,0.99,0.01,0.25836936,0.26601198,0.22909966,0.96474177,0.99,0.99,0.75406647,0.4585333,0.5699874,0.5791994,0.67475283,0.5189269,0.44752705,0.22692524,0.92789215,0.01,0.99,0.01,0.4579944,0.10819435,0.99,0.5536167,0.7607138,0.99,0.30410966,0.6637362,0.2175569,0.39822495,0.01,0.87647897,0.87066555,0.99,0.013394237,0.99,0.01,0.52674794,0.7566062,0.37762904,0.01,0.6409559,0.01,0.99,0.4514897,0.817296,0.21310872,0.37112337,0.19171405,0.5493101,0.122187406,0.015483111,0.01,0.85645604,0.45786047,0.4885907,0.01,0.4623577
SIM-0072-NT,0.22677004,0.5078787,0.44823882,0.01,0.99,0.78111637,0.6697778,0.99,0.99,0.7621161,0.3445492,0.27213636,0.159616,0.01,0.4528439,0.69782937,0.99,0.99,0.05874589,0.66687536,0.763644,0.01,0.37043792,0.99,0.30459094,0.01,0.27741912,0.01,0.5317321,0.11220819,0.94892335,0.79034495,0.99,0.99,0.5782659,0.23155814,0.99,0.90229976,0.4889354,0.18683472,0.44058996,0.01,0.99,0.01,0.7933567,0.7573991,0.01,0.9127456,0.70540404,0.06459153,0.37071192,0.48638588,0.7008922,0.07425171,0.32995677,0.01,0.99,0.7949859,0.75043106,0.01,0.84327495,0.01,0.01,0.99,0.99,0.01,0.0804289,0.01,0.01,0.15819605,0.20051043,0.65889996,0.90829647,0.01,0.99,0.047092363,0.8881924,0.5141344,0.8734313,0.99,0.27571663,0.01,0.01,0.03336169,0.24292427,0.17582011,0.5791783,0.99,0.14926098,0.6394774,0.4259046,0.6404394,0.99,0.99,0.58790666,0.01,0.96302783,0.01,0.36956698,0.7642297,0.99,0.5366053,0.22806013,0.3932269,0.99,0.69897485,0.4640236,0.835514,0.01,0.48031765,0.012527168,0.23253244,0.096137226,0.01,0.99,0.55317175,0.0952833,0.86742866,0.63399136,0.033477202,0.01,0.49318397,0.99,0.44960836,0.99,0.50184435,0.8903662,0.3519207,0.01,0.20977738,0.4197631,0.67016006,0.3579702,0.49421382,0.01,0.99,0.99,0.32347956,0.01,0.01,0.6546756,0.7975562,0.14841825,0.5810554,0.01,0.7859875,0.31903642,0.14863503,0.625615,0.63610804,0.68543553,0.99,0.99,0.43137634,0.67631054,0.21099153,0.01,0.14804049,0.34808883,0.7536237,0.22412875,0.740847,0.01,0.013373464,0.99,0.25056326,0.9228424,0.73834884,0.7925043,0.54527676,0.01,0.06701137,0.89930594,0.35697585,0.0501737,0.648293,0.6091372,0.4198914,0.99,0.99,0.01,0.01,0.01,0.8505752,0.01,0.01,0.99,0.22710818,0.01,0.01,0.99,0.73238623,0.31165248,0.01,0.58108807,0.99,0.3291794,0.01,0.84138477,0.01
SIM-0073-NT,0.37460715,0.01,0.3664688,0.07199514,0.99,0.01,0.9695796,0.7925196,0.2584691,0.4547934,0.14344054,0.30238843,0.028873503,0.97394705,0.01,0.99,0.8846041,0.54132825,0.44947034,0.094204724,0.2625279,0.01,0.40576965,0.8096741,0.5440577,0.99,0.28164434,0.4779526,0.023204207,0.99,0.47475332,0.40976077,0.81062466,0.38511324,0.99,0.21389116,0.9286853,0.03994876,0.64009076,0.5088737,0.8717838,0.5610091,0.41150045,0.42182255,0.01,0.27324834,0.11264786,0.01,0.99,0.99,0.01,0.97448295,0.39473817,0.5105237,0.3696938,0.01,0.99,0.99,0.99,0.06382858,0.08979577,0.58384645,0.7562061,0.5285527,0.34953886,0.01,0.99,0.18193877,0.01,0.99,0.99,0.98108524,0.41005194,0.01,0.99,0.8942808,0.4849534,0.61383593,0.7615425,0.01,0.09118909,0.01,0.53445476,0.3359363,0.99,0.01,0.01,0.99,0.01,0.2879813,0.76080894,0.040133268,0.44996673,0.75911856,0.49452466,0.48606813,0.01,0.039822437,0.99,0.99,0.01,0.33887994,0.15177077,0.8346247,0.072057635,0.99,0.96137375,0.99,0.01,0.01,0.99,0.5364678,0.4314218,0.71350724,0.15504932,0.4066813,0.46655124,0.96011686,0.9078415,0.6655405,0.30269367,0.99,0.6318902,0.17576224,0.18417785,0.25943756,0.7238637,0.01,0.35165578,0.15420806,0.01,0.01,0.42282426,0.86119354,0.01,0.01,0.99,0.99,0.99,0.99,0.39915624,0.6624452,0.99,0.99,0.9084034,0.8297748,0.01,0.5606297,0.99,0.99,0.01,0.25066873,0.99,0.57916915,0.8608505,0.6012938,0.15090469,0.01,0.35680017,0.6496166,0.44326183,0.72083056,0.51174,0.99,0.9214753,0.52355105,0.84538025,0.31151652,0.28500077,0.51785,0.9195087,0.921252,0.16197531,0.97974247,0.83179414,0.99,0.5369935,0.8479292,0.6464952,0.29773897,0.01,0.01,0.35666835,0.54714525,0.32321274,0.70342016,0.815513,0.7171507,0.43978745,0.8932092,0.7022563,0.7454735,0.4529595,0.53988934,0.01,0.99,0.99,0.01,0.4209829,0.19078578
SIM-0074-NT,0.6999623,0.69883496,0.01,0.99,0.99,0.99,0.1073637,0.82950264,0.01,0.01,0.01,0.08423656,0.6021498,0.01,0.14721087,0.10717815,0.99,0.99,0.46797293,0.01,0.012002081,0.5551184,0.01,0.99,0.587028,0.3441201,0.01,0.99,0.46809974,0.8010873,0.4049155,0.01,0.77396244,0.06906617,0.5349461,0.4111726,0.99,0.6005357,0.01,0.24690074,0.31649077,0.01,0.50008446,0.01,0.3743851,0.01,0.01,0.67584974,0.8470382,0.01,0.01,0.99,0.49371472,0.15555087,0.89155346,0.20748726,0.40315562,0.64369893,0.4764278,0.99,0.7660853,0.19068594,0.42255557,0.053265154,0.3614529,0.48844722,0.99,0.99,0.50013787,0.48398352,0.5001941,0.23957896,0.11219853,0.01,0.99,0.85659885,0.99,0.7587688,0.99,0.4366694,0.19630754,0.25861698,0.9073559,0.01,0.01,0.7150027,0.98972785,0.01,0.7128545,0.01,0.61684805,0.01,0.01,0.99,0.99,0.1390296,0.99,0.01,0.28963274,0.5165544,0.06359844,0.3151179,0.01,0.99,0.73865306,0.99,0.36390483,0.726416,0.5190252,0.85320485,0.2352409,0.01,0.70151746,0.91713583,0.82356757,0.01,0.01,0.6497565,0.49590012,0.8903496,0.01,0.08730614,0.01,0.95498216,0.99,0.99,0.690161,0.8216611,0.4921447,0.8571979,0.378171,0.43826184,0.99,0.5886458,0.2924777,0.6570037,0.4780716,0.7848128,0.5268598,0.99,0.8750013,0.99,0.5275455,0.5894531,0.72429657,0.48832235,0.99,0.01,0.99,0.99,0.99,0.99,0.99,0.05366987,0.39498448,0.12429848,0.01,0.63095164,0.99,0.36166766,0.7268818,0.51403844,0.5227753,0.01,0.85149246,0.01,0.7416586,0.8981208,0.040008843,0.01,0.20769715,0.01,0.01,0.35779768,0.17882985,0.98207164,0.01,0.01,0.4636986,0.01,0.99,0.17503932,0.01,0.80441904,0.2734889,0.11342094,0.99,0.40354598,0.99,0.5664949,0.8830791,0.01,0.11555916,0.19603842,0.01,0.87758875,0.50447017,0.01,0.5505149,0.9732731
SIM-0075-NT,0.22568497,0.08040309,0.99,0.91276443,0.6714339,0.9010036,0.71672994,0.99,0.18740967,0.40691897,0.7191979,0.01,0.99,0.46690425,0.88695884,0.99,0.6657437,0.4822666,0.28905645,0.01,0.99,0.20483102,0.99,0.68229824,0.46732602,0.87878793,0.13264126,0.49111935,0.99,0.61772424,0.24195862,0.9587016,0.99,0.99,0.52346003,0.01,0.5446369,0.9689194,0.01,0.01,0.29170802,0.01,0.9056345,0.99,0.09544662,0.3699051,0.01,0.112828076,0.99,0.46912527,0.01,0.99,0.24611998,0.99,0.99,0.130447,0.99,0.01,0.01,0.01,0.99,0.124071635,0.19946155,0.01,0.65773934,0.01,0.3672627,0.12133443,0.22489977,0.01,0.13806763,0.01,0.99,0.41119894,0.66384244,0.22654404,0.99,0.11783135,0.7510346,0.01,0.81418836,0.01,0.24896987,0.62414545,0.9128797,0.99,0.40582055,0.99,0.47748953,0.50209224,0.3130346,0.25051388,0.99,0.99,0.42130217,0.01,0.99,0.8038651,0.9650841,0.99,0.890068,0.08598393,0.2885619,0.99,0.25234935,0.99,0.39012536,0.5885737,0.99,0.01,0.44905335,0.23213074,0.6599054,0.01644659,0.6670363,0.23113978,0.6258423,0.8710498,0.01,0.13243932,0.119929716,0.2903213,0.35990146,0.027263552,0.01,0.7162563,0.01,0.6283971,0.01,0.91700596,0.32640484,0.13632685,0.3115476,0.2759617,0.16398263,0.99,0.01,0.33753356,0.99,0.99,0.99,0.7003246,0.01,0.01,0.4514544,0.7688742,0.38285214,0.5235238,0.99,0.8507065,0.28261226,0.015463591,0.99,0.8754672,0.2410624,0.2940085,0.5261718,0.01,0.9561833,0.01,0.01,0.99,0.06767841,0.6132684,0.13356823,0.88791615,0.99,0.03414893,0.31552908,0.88683486,0.34645623,0.40038753,0.01,0.47259212,0.99,0.42295298,0.16850157,0.01,0.99,0.01,0.99,0.01,0.66759765,0.8711729,0.01,0.01,0.5403242,0.6964798,0.01,0.99,0.54788345,0.15618968,0.9617733,0.6999567,0.01,0.99,0.77979314,0.12253916,0.01,0.7449934
